replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_lenient
7190,0.1918867099992818,0.1959964210333116,0.1206378037997824,0.18015777627022833,0.004109711034029795,0.059519972470445937,-0.19126277503638298,0.08023898127984337,-0.2685600388182341,0.13242074353481753,-0.12987373626625023,1.3139039315645202,-0.7186389447438066,-0.2159526267887548,-0.18195898091118745,-0.29383191228076755,-0.29859871424404466,-0.127045719308262,-0.27360394084510425,-0.009382361079659146,0.4952570757299216,-0.26695271947698385
7191,0.3294980661389947,0.33102559910386786,0.28082839728389664,0.3643868613456631,0.0015275329648731795,0.08355846406176648,-0.16282431889222537,-0.16156828560774172,-0.1525449018818985,0.1604748644059444,0.43548174110243376,1.3854916721053399,-0.5790645786942273,-0.13227939263398167,-0.2607840221860134,-0.3926076258369456,-0.04755581393351619,-0.17200286177359783,0.3518392885063133,0.09396775769688681,0.6090762671139107,-0.3273838356216989
7192,0.0942019789728098,0.1183557589572366,0.19763497448317846,0.3771864464398198,0.024153779984426804,0.17955147195664134,-0.354962634717243,-0.2039454056550553,-0.1429734865312962,0.020333655020078223,-0.11367051287067328,1.5727582164266183,-0.6557770738291171,-0.4128645367411427,-0.4558369755896211,-0.5945674108164121,-0.21572560746891828,-0.4699711579710216,-0.2452777089533531,0.22275974916860522,0.6083669953085469,-0.502605138712212
7193,0.16250484851292146,0.16802379864129247,0.1082118819531862,0.18928462976653038,0.005518950128371003,0.08107274781334417,-0.23339141464466773,0.06640349299456906,-0.20192489997250235,0.1242298337472793,-0.0701869651120027,1.1995056098281225,-0.5556862082934747,-0.23105708803776887,-0.3071507478849762,-0.11151423629135175,-0.15170486196881633,-0.13241200661204958,-0.20426489975282008,0.04927823223008701,0.4171940357384815,-0.3149081555749686
7194,0.14599120746835104,0.16499865486504994,0.18214959180165213,0.2620518486081703,0.019007447396698907,0.07990225680651819,-0.15577383003395234,0.030537011403673334,-0.09883898545612872,0.16589922610006333,-0.17252637802752324,1.2559344921705018,-0.6775808688853809,-0.3994126413732631,-0.3061638151390888,-0.15396284243165825,-0.0823132149729167,-0.23851598042594888,-0.4122261808762797,0.08773365813087441,0.4198047686465659,-0.2922167797580107
7195,0.2742138563159203,0.2971397273164966,0.36958826251668264,0.4795872983523779,0.022925871000576303,0.10999903583569526,0.010758819335577985,-0.21850559895139016,-0.14198903334462948,0.20754730891522183,-0.40839002520985057,1.6334465570607188,-1.254622247339634,-0.437814701130975,-0.36430939055578354,-0.296933450530096,-0.059676609691156686,-0.1696435571452596,-0.5715781197618969,0.6478346647577342,-0.29519847802675375,-0.3584669443615277
7196,0.1676391002575408,0.16774974195509862,0.3284418781106082,0.3768079011382047,0.00011064169755781172,0.048366023027596516,-0.31947467197362267,0.10265005616760631,-0.18152866447381785,0.1302366538605329,-0.21268953017353212,1.4238378036371304,-1.0246129163446183,-0.036779787285459276,-0.39287649757402876,-0.5868330310069655,0.20990705030649148,-0.6750554176491954,-0.14290476855414375,0.32234608696214706,0.8374587050676754,-0.2345741353709379
7197,0.17640393352103423,0.18068033082469936,0.10495190035651603,0.17325095512560718,0.004276397303665136,0.06829905476909115,-0.24778811659914246,0.11837467434145726,-0.21594175846734223,0.15672347831055555,-0.12053598834483392,1.380304241946208,-0.8106122931115485,-0.21336235332089018,-0.21086795106972783,-0.4183437349796331,-0.23072270857045332,-0.2435019343877628,-0.2231204099879588,-0.07483371378270436,0.7119886179607638,-0.2884506425082126
7198,0.27421385631592043,0.2971397273164966,0.3695882625166824,0.4795872983523778,0.022925871000576192,0.10999903583569537,0.01075881933557779,-0.21850559895139074,-0.1419890333446292,0.2075473089152212,-0.40839002520985057,1.6334465570607186,-1.254622247339632,-0.437814701130976,-0.36430939055578443,-0.2969334505300958,-0.05967660969115633,-0.16964355714525914,-0.5715781197618982,0.6478346647577353,-0.2951984780267556,-0.35846694436152804
7199,0.17152870916244445,0.2033739894194324,0.12007335396285168,0.20401598999488824,0.03184528025698796,0.08394263603203655,-0.2273345426488341,0.1391403656775299,-0.06445929135095169,0.23937902956540003,-0.16972933874626275,1.6224127297436532,-1.0163391623406806,-0.512251347415028,-0.2168791361616006,-0.3715065905971627,-0.18954141411839986,-0.18631557642960225,-0.28209666207264716,0.1719802046737861,0.34121340832901176,-0.3166842158817163
7200,0.18950384755168448,0.1922562791671849,0.19281909403321795,0.2079538739667145,0.002752431615500428,0.015134779933496545,-0.30532305979918084,0.062082656898344524,-0.32163836528694645,0.09088999229395486,-0.09754192342502609,1.163020274322459,-0.7324454945281691,0.19655691844134132,-0.2934187281381821,0.026211959296871812,0.16457761268081889,-0.47165631123571855,-0.31909451669244254,0.2291959022921894,0.32512941782260574,-0.13920826331183486
7201,0.0942019789728098,0.11835575895723649,0.19763497448317835,0.3771864464398196,0.024153779984426693,0.17955147195664123,-0.354962634717244,-0.20394540565505592,-0.14297348653129635,0.02033365502007807,-0.11367051287067348,1.5727582164266196,-0.6557770738291182,-0.41286453674114343,-0.4558369755896211,-0.5945674108164132,-0.21572560746891972,-0.46997115797102135,-0.24527770895335393,0.2227597491686064,0.6083669953085465,-0.5026051387122121
7202,0.1749780476851316,0.18465073247529062,0.2712173165779659,0.3620460616470609,0.009672684790159036,0.090828745069095,-0.24440585618126964,0.03844888598197796,-0.10726590573703626,0.19674536232330886,-0.2894668662443861,1.5520280997541251,-1.130062727376992,-0.30035466940644673,-0.43102608682571514,-0.6168520956523745,0.05677241554543677,-0.5894527915109777,-0.280922812196343,0.21717180389011226,0.7571560660850496,-0.32445550438062737
7203,0.10622681943131529,0.15656740502573108,0.13609002950588533,0.2528339292540479,0.05034058559441579,0.11674389974816257,-0.18062059039084855,0.013397936596621876,0.03075424515101373,0.12499216849733114,-0.0418440679773846,1.174753160872218,-0.4034896406278064,-0.5621603375749574,-0.2481654011764943,-0.19582637614121542,-0.11257367541000063,-0.20300575096222373,-0.18290320459137016,-0.05855383486244938,0.5989677223444762,-0.35989201978508617
7204,0.13050719614756034,0.24084579721204835,0.22053637695958583,0.5106818887402784,0.110338601064488,0.2901455117806926,-0.34133682784558417,-0.2670475800913023,-0.016425611616537023,0.14173936103614387,-0.2980216656912858,2.056172227821348,-1.1023729312166406,-0.7627265428332619,-0.5106583026509908,-0.6993201490523304,-0.2892218130508279,-0.29830415556943446,-0.5275723470132869,0.803788244466047,-0.21604710037697902,-0.6140485929417325
7205,0.12225087142354862,0.1398966887290013,0.13445431591953205,0.26956391430667226,0.01764581730545267,0.1351095983871402,-0.19488418875087665,0.02505729173580054,-0.09621059868495685,0.12009067034526727,-0.10355897177880494,0.8780472574885171,-0.2592987752570939,-0.3471443399017512,-0.3191001286955566,-0.11708258121511106,-0.14787088906420245,-0.1280121209354234,-0.21812728794951647,-0.19210687779208063,0.5729149536350712,-0.42168153288292676
7206,0.130228610156905,0.13172785067315929,0.13026587832265313,0.22572671127990018,0.0014992405162542743,0.09546083295724705,-0.2507374087976072,0.026367338566587267,-0.2036364420175999,0.09580188138106352,-0.06895485233237603,0.9975203104480117,-0.43166817608153807,-0.12023175129109533,-0.34085479067041313,-0.2865839978049367,-0.16611154777760342,-0.261814801114456,-0.17337425227267195,-0.3118261805924256,0.8875190233252637,-0.36975539531817414
7207,0.23986175272496868,0.2791738977560684,0.16303647316584213,0.29114411761650805,0.0393121450310997,0.12810764445066591,-0.11835031563131726,0.17577090200794482,-0.21067030818667903,0.2016351293901538,0.002585129232039296,1.7288753931131522,-0.8423616118913141,-0.644458269095534,-0.30038650991531796,-0.05010808267211829,-0.33885236123304446,-0.020992525006537505,-0.1777695029341398,0.40451270887772295,0.04969533311092323,-0.38564525480018796
7208,0.16074942607149478,0.16654331843677905,0.25016123729636186,0.30624091220455607,0.00579389236528427,0.05607967490819421,-0.30702825936125044,0.020041537098958936,-0.33874774186041495,0.07308516606695242,-0.09899815774906341,1.023445581394858,-0.6494284628395786,0.2783445875784859,-0.39930594566202765,-0.6869797870806682,0.07816542310694588,-0.6293134687515114,-0.05545502580545009,-0.021074776936353297,1.2282223887209243,-0.27781817263740516
7209,0.3359399898241364,0.360202011161207,0.18114640143538385,0.26581750301237483,0.02426202133707056,0.08467110157699098,-0.07382826894750383,0.3448986728377361,-0.2644061332157821,0.35949890592459083,0.06422930232651786,2.133271253976564,-1.3804048299942966,-0.6098740151530605,0.034908786254227164,-0.17803347062445266,-0.44746696244622647,0.10172028214654713,0.019175625223155586,0.4567741795552667,-0.062476187640354106,-0.338804659315293
7210,0.16983532546713298,0.1825332253422175,0.15322783346585656,0.24582098930764695,0.012697899875084517,0.0925931558417904,-0.15895352386184042,-0.01463758218606494,-0.23207899067141777,0.1641354123239529,-0.2019043103362632,1.2059179845143069,-0.6314458134617419,-0.33262537796929925,-0.12444189986653338,-0.43605040674940954,-0.3778619959084852,-0.10722981501984039,-0.3231855423172413,-0.18711888266364407,0.562584869261053,-0.3423273342662214
7211,0.11843184443801347,0.26041399687810873,0.09179006481600827,0.3262892176524105,0.14198215244009527,0.2344991528364022,-0.22167408787182344,0.06952623115511436,0.14774095118321812,-0.02731178790764406,-0.03801065251162404,0.7219681157219761,0.19103390513247864,-0.7492797052773809,-0.13901751614490607,-0.1926351447705097,-0.17941756622963778,-0.09586777668347962,-0.10230647465381613,0.07144428041219135,0.22718627146221984,-0.5604501364968872
7212,0.1965210706626599,0.196918555198887,0.1303144404155404,0.17259890695534785,0.00039748453622712177,0.04228446653980744,-0.312132988387411,0.07047811327620201,-0.22294963699507972,0.13251892527344228,0.020823366329982294,1.3412367728664472,-0.7026391150065994,-0.0677970889069095,-0.31099882142922475,-0.18832010603203134,-0.07729713590648887,-0.21438699438563186,-0.09746259066424617,0.15989850482734036,0.4797581208343973,-0.22294098271755894
7213,0.13022861015690523,0.13172785067315962,0.13026587832265335,0.22572671127990018,0.0014992405162543854,0.09546083295724683,-0.2507374087976081,0.026367338566586962,-0.20363644201760084,0.09580188138106294,-0.06895485233237625,0.9975203104480134,-0.43166817608153957,-0.12023175129109484,-0.34085479067041335,-0.28658399780493565,-0.1661115477776023,-0.2618148011144558,-0.17337425227267192,-0.31182618059242734,0.8875190233252641,-0.36975539531817353
7214,0.17653258095029323,0.18332033768329092,0.23687657136363438,0.2884234039754525,0.006787756732997696,0.05154683261181814,-0.16159145292582255,0.009675267301480828,-0.1399974480093742,0.15207303112342374,-0.27361169376110356,1.3472197475773209,-0.9383119283107291,-0.2587252060102704,-0.33640346115286196,-0.23779884345282218,0.04559316015829582,-0.31080060453328306,-0.4000058000360198,0.31955788847314115,0.2350357711955581,-0.23728325311974446
7215,0.17152870916244412,0.2033739894194322,0.12007335396285168,0.20401598999488835,0.03184528025698807,0.08394263603203667,-0.22733454264883385,0.13914036567752955,-0.06445929135095188,0.23937902956539986,-0.16972933874626267,1.6224127297436532,-1.0163391623406812,-0.5122513474150282,-0.21687913616159998,-0.37150659059716273,-0.18954141411840014,-0.18631557642960225,-0.2820966620726476,0.17198020467378472,0.34121340832901215,-0.31668421588171625
7216,0.160749426071495,0.16654331843677916,0.25016123729636186,0.3062409122045562,0.005793892365284159,0.05607967490819432,-0.30702825936125044,0.020041537098959394,-0.33874774186041384,0.07308516606695144,-0.09899815774906359,1.0234455813948564,-0.6494284628395779,0.2783445875784868,-0.3993059456620267,-0.6869797870806706,0.07816542310694462,-0.6293134687515125,-0.05545502580545058,-0.02107477693635945,1.2282223887209316,-0.27781817263740655
7217,0.2822054462678685,0.2825222379664478,0.3533078445707014,0.3870465952076372,0.00031679169857934397,0.033738750636935766,-0.4060936024520174,0.05316292120187366,-0.18982522468685523,0.15131544283431034,0.14990675149736327,1.5825574984089774,-0.9358336823408857,0.0710499605057675,-0.41519380177290344,-0.6158273987979213,0.03794158447858118,-0.6191364518577233,0.09003546362548925,0.11341384772094762,1.2570744263326967,-0.20119121915851973
7218,0.2106617315002801,0.27597180270033494,0.16343841362083789,0.32499192666902843,0.06531007120005483,0.16155351304819054,-0.08266695430359883,0.10780618589274596,-0.19669162260534215,0.19183068384203616,-0.0607545572020699,1.5603566777721642,-0.6684131466538853,-0.7281231169485751,-0.2307823871930354,-0.09806465186839745,-0.40283912771427355,0.05327548118055004,-0.21462404249392955,0.47147006660998214,-0.10923566930929539,-0.44422185772514766
7219,0.15488088575171055,0.1594184936487345,0.1814410686796718,0.2762688760945803,0.004537607897023954,0.09482780741490848,-0.20392217000929636,-0.04486432860074667,-0.2181974067571934,0.13482002892130998,-0.2620775440059828,1.1839517917946856,-0.7277570741790146,-0.20000031743032132,-0.2718103380580093,-0.501100863183923,-0.20848946928643253,-0.2979705818498974,-0.36382422343699966,-0.2227825278960047,0.757584846948298,-0.35062035249840423
7220,0.13450310413066469,0.1571984194866728,0.1549206589737291,0.23344398112903064,0.022695315356008106,0.07852332215530156,-0.21628518363410343,0.03625000790545946,-0.05531397484572498,0.17226940181185213,-0.17820434968368903,1.4034201455038529,-0.8123555475956787,-0.4231791075191407,-0.30453917742406034,-0.2747123188155193,-0.052209246197956666,-0.2466854807732551,-0.31219318379534217,0.23488112985813686,0.3522024100077101,-0.2896649891524213
7221,0.15039407708093067,0.1875070663388917,0.10492427509405922,0.2522362201116767,0.03711298925796103,0.14731194501761746,-0.2828492066091196,0.023696584599492986,-0.05508434613158178,0.006706185766759805,0.11814098983300488,1.3879591520398031,-0.38249171895468365,-0.5319348430188521,-0.23559775523071458,-0.3400773993525723,-0.18977883967909548,-0.34034948824673716,0.11404454669992871,0.09489673915999497,0.6373270293958547,-0.42864209471371373
7222,0.14908349495917628,0.14919100034384913,0.2014557132965097,0.29137531913656023,0.00010750538467285686,0.08991960584005054,-0.32130263093488565,-0.08006062516896403,-0.28398785105481306,0.018187827770855702,0.033370590535368116,1.1206654021545703,-0.4290598779330761,0.038150959494873155,-0.43056735481223996,-0.5842342410893099,-0.16394909637575583,-0.4961258386560431,-0.0415374229726823,-0.2190590537322818,1.1802425990581733,-0.39446037515093035
7223,0.28314005697278877,0.2925258086472765,0.44645890532196275,0.4833260115765322,0.009385751674487741,0.03686710625456946,0.1527637639281645,-0.17872325038975628,-0.1797649669042955,0.10546049943531632,-0.47451037856726963,1.3133725371734737,-1.1052425434546826,-0.2876222913156883,-0.24386635629559825,-0.00821252143274731,0.11695742660448519,-0.3769777053312213,-0.7610239322178096,0.2150115813687764,-0.08519329183417207,-0.23676093765899403
7224,0.14109802044406805,0.17739802758038203,0.1267259166304182,0.3005656423759542,0.03630000713631398,0.17383972574553597,-0.20192743202638339,0.10171482706806201,-0.023289629334094297,0.05272125148742025,-0.031050643724540958,0.6982250873023468,0.03575905880492533,-0.464649713660245,-0.3050573084688833,-0.04711706421652856,-0.2157247491900278,-0.06521391051648161,-0.05434822779342918,-0.14774827963975562,0.46257106431907713,-0.48917039529371037
7225,0.3575666016864314,0.3584435922969357,0.2094255671174431,0.2967847634233389,0.0008769906105042802,0.08735919630589584,0.013942202927056169,0.06425575880075637,-0.6173374403882188,0.17867612166569963,0.03956732029736154,1.577888724035355,-0.8296700494600618,-0.12736097125041485,0.016823510636428816,-0.30399299804928487,-0.6643320610445907,0.015974106986054927,-0.11882428927378139,0.01868080136559986,0.4051825379013857,-0.3415612353181879
7226,0.10259357347657361,0.1258590678931476,0.12176034133377334,0.26147993736499286,0.023265494416573995,0.13971959603121953,-0.26316096394162325,-0.00466980859226257,-0.06780224754303088,0.08718980374570251,-0.09959672299015676,1.0766782589895822,-0.38047566393450766,-0.38745023543104934,-0.3418970135798366,-0.26712255629293424,-0.16148939224759096,-0.23689070298946002,-0.21202679760000215,-0.09287280716985871,0.6067386038940855,-0.4264002291265247
