task,n_sources,source_envs,target_env,dv_gain_absolute,recall_src_iid_Camera,recall_tgt_Camera,d_recall_Camera,recall_src_iid_Light_T1,recall_tgt_Light_T1,d_recall_Light_T1,recall_src_iid_Light_XM,recall_tgt_Light_XM,d_recall_Light_XM,recall_src_iid_Sensor,recall_tgt_Sensor,d_recall_Sensor,recall_src_iid_Socket,recall_tgt_Socket,d_recall_Socket,d_recall_l2,d_recall_max,cpd_y,cpd_dir_strict,cpd_dir_lenient,n_ref,n_ref_dir_defined,per_ref_cpd_y,per_ref_cpd_dir,dir_included_rows,_diag_d_recall_max_abs,variant
g0_R4_R7_to_R3,2,R4;R7,R3,-0.0690836007353059,0.9572649572649572,0.9561643835616438,0.001100573703313401,0.6718105423987777,0.5371900826446281,0.1346204597541496,0.8462249614791988,0.1951219512195122,0.6511030102596866,0.8307721712538226,0.5576923076923077,0.2730798635615149,1.0,1.0,0.0,0.7187709101646339,0.6511030102596866,0.8176303509801282,0.5011994212575752,0.5011994212575752,2,2,0.8882933682071804;0.7469673337530759,0.08586932145538795;0.9165295210597626,Light_T1|Light_T1;Light_XM;Sensor,0.6511030102596866,sens_dv_a_arm
g0_R5_R6_to_R3,2,R5;R6,R3,-0.0028149803528247,0.9829128440366972,0.9808219178082191,0.0020909262284780628,0.760246533127889,0.4325068870523416,0.32773964607554745,0.6264577826154564,0.6287262872628726,-0.0022685046474162363,0.7111595728681005,0.7115384615384616,-0.0003788886703610661,1.0,1.0,0.0,0.3277543855575054,0.32773964607554745,0.4555926289022697,,0.6271822385693846,2,1,0.504552285543835;0.4066329722607044,nan;0.6271822385693846,|Light_T1;Light_XM;Sensor,0.32773964607554745,sens_dv_a_arm
g0_R5_R7_to_R3,2,R5;R7,R3,-0.0013447773476947,0.9954128440366973,0.9726027397260274,0.022810104310669876,0.808174178762414,0.512396694214876,0.29577748454753805,0.8001865961747784,0.6422764227642277,0.1579101734105507,0.8858180428134557,0.7692307692307693,0.11658727358268639,1.0,1.0,0.0,0.35571454349228837,0.29577748454753805,0.32868914315358727,,0.47083130752059354,2,1,0.442331530186368;0.2150467561208065,nan;0.47083130752059354,|Light_T1;Light_XM;Sensor,0.29577748454753805,sens_dv_a_arm
g0_R6_R7_to_R3,2,R6;R7,R3,-0.1394454721355027,0.9875,1.0,-0.012499999999999956,0.6411479846175758,0.5289256198347108,0.11222236478286507,0.5550847457627118,0.5230352303523035,0.03204951541040835,0.6336748633879782,0.6565934065934066,-0.02291854320542841,1.0,1.0,0.0,0.11959322814507319,0.11222236478286507,0.7181390976454194,1.7196202556501274,1.7196202556501274,2,2,0.7973768977695066;0.6389012975213323,1.6847688579057936;1.7544716533944613,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.11222236478286507,sens_dv_a_arm
g0_R2_R4_R5_to_R3,3,R2;R4;R5,R3,-0.0685371250971695,0.9684518675344362,0.9945205479452055,-0.026068680410769263,0.8269669168751738,0.349862258953168,0.47710465792200574,0.9056713928273562,0.6233062330623306,0.28236515976502563,0.9357798165137615,0.5467032967032966,0.38907651981046487,1.0,1.0,0.0,0.6778045827716013,0.47710465792200574,0.6091444936959596,,0.1617212118279892,3,1,0.5962815686201315;0.5323245575962928;0.6988273548714543,nan;0.1617212118279892;nan,|Light_T1|,0.47710465792200574,sens_dv_a_arm
g0_R2_R4_R6_to_R3,3,R2;R4;R6,R3,-0.077449314521284,0.9631766381766381,0.9945205479452055,-0.03134390976856738,0.715616120778615,0.5344352617079889,0.1811808590706261,0.7422701592193118,0.7344173441734417,0.007852815045870098,0.767684363563443,0.21978021978021978,0.5479041437832233,1.0,1.0,0.0,0.577987510117755,0.5479041437832233,0.5990297899476501,,0.4330743296901377,3,2,0.7036266370584149;0.6490312307538951;0.4444315020306402,nan;0.1642795573856009;0.7018691019946744,|Light_T1|Light_T1;Light_XM;Sensor,0.5479041437832233,sens_dv_a_arm
g0_R2_R4_R7_to_R3,3,R2;R4;R7,R3,-0.064856677653438,0.9715099715099714,0.9945205479452055,-0.023010576435234076,0.747567884534965,0.5619834710743802,0.18558441346058485,0.8580893682588598,0.7235772357723578,0.13451213248650207,0.8841233435270133,0.21703296703296704,0.6670903764940462,1.0,1.0,0.0,0.7057436824686606,0.6670903764940462,0.6442369162090854,,0.4819303580209622,3,2,0.7021262908564783;0.6558472942513358;0.5747371635194422,nan;0.1678301200541563;0.796030595987768,|Light_T1|Light_T1;Light_XM;Sensor,0.6670903764940462,sens_dv_a_arm
g0_R2_R5_R6_to_R3,3,R2;R5;R6,R3,-0.0521982866661464,0.9886085626911315,0.9917808219178083,-0.0031722592266767435,0.8065252116877059,0.628099173553719,0.17842603813398683,0.7115779156830314,0.6585365853658537,0.053041330317177726,0.8043816112698652,0.6483516483516484,0.1560299629182168,1.0,1.0,0.0,0.2429087202281306,0.17842603813398683,0.4494152406259595,,0.8583284790570287,3,1,0.4524469867523062;0.5120628001513517;0.38373593497422054,nan;nan;0.8583284790570287,||Light_T1;Light_XM;Sensor,0.17842603813398683,sens_dv_a_arm
g0_R2_R5_R7_to_R3,3,R2;R5;R7,R3,-0.0379099290325573,0.9969418960244649,0.9917808219178083,0.005161074106656671,0.8384769754440559,0.6336088154269972,0.20486816001705865,0.8273971247225794,0.6314363143631436,0.1959608103594358,0.9208205912334352,0.5961538461538461,0.32466674507958904,1.0,1.0,0.0,0.43105305268842625,0.32466674507958904,0.43403093759395467,,0.7967844529957031,3,1,0.44418541528721944;0.5255357272394361;0.3323716702552086,nan;nan;0.7967844529957031,||Light_T1;Light_XM;Sensor,0.32466674507958904,sens_dv_a_arm
g0_R2_R6_R7_to_R3,3,R2;R6;R7,R3,-0.0787850637300552,0.9916666666666667,0.9863013698630136,0.005365296803653052,0.727126179347497,0.6005509641873278,0.12657521516016923,0.663995891114535,0.7560975609756098,-0.09210166986107471,0.7527251382831169,0.22527472527472528,0.5274504130083917,1.0,1.0,0.0,0.5502151645279834,0.5274504130083917,0.5826696321713324,,0.9697092258603053,3,2,0.6909917009874088;0.47262239514168497;0.5843948003849037,nan;0.8991985396431487;1.040219912077462,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.5274504130083917,sens_dv_a_arm
g0_R4_R5_R6_to_R3,3,R4;R5;R6,R3,-0.0560938431686551,0.960118534201103,0.989041095890411,-0.028922561689307957,0.7250128402670776,0.5399449035812672,0.18506793668581034,0.7388506429557588,0.5718157181571816,0.16703492479857718,0.7585100516368376,0.7637362637362637,-0.005226212099426086,1.0,1.0,0.0,0.2510271602022168,0.18506793668581034,0.43504034321720103,,0.32644365263738234,3,2,0.42382826388425476;0.553694651023174;0.32759811474417433,0.03164486698029932;nan;0.6212424382944653,Light_T1||Light_T1;Light_XM;Sensor,0.18506793668581034,sens_dv_a_arm
g0_R4_R5_R7_to_R3,3,R4;R5;R7,R3,-0.0713810570169036,0.9684518675344364,0.9863013698630136,-0.017849502328577294,0.7569646040234276,0.5840220385674931,0.17294256545593445,0.8546698519953068,0.5528455284552846,0.3018243235400222,0.8749490316004077,0.7005494505494505,0.1743995810509572,1.0,1.0,0.0,0.3895393071706621,0.3018243235400222,0.4508754176734699,,0.36950722825057064,3,2,0.4616642468767991;0.5684335738051484;0.32252843233846223,0.011142814474134403;nan;0.7278716420270068,Light_T1||Light_T1;Light_XM;Sensor,0.3018243235400222,sens_dv_a_arm
g0_R4_R6_R7_to_R3,3,R4;R6;R7,R3,-0.0892599894729602,0.9631766381766381,0.9780821917808219,-0.014905553604183774,0.6456138079268687,0.5647382920110193,0.0808755159158494,0.6912686183872624,0.2764227642276423,0.4148458541596201,0.7068535786500894,0.5796703296703297,0.12718324897975963,1.0,1.0,0.0,0.4416284480616872,0.4148458541596201,0.6593790734281345,0.610876066166863,0.610876066166863,3,3,0.7991916765525249;0.5212362960135719;0.6577092477183069,0.0933627132204622;0.8437881823761773;0.8954773029039493,Light_T1|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.4148458541596201,sens_dv_a_arm
g0_R5_R6_R7_to_R3,3,R5;R6;R7,R3,0.0016839411110132,0.9886085626911315,0.9863013698630136,0.0023071928281178655,0.7365228988359597,0.5179063360881543,0.2186165627478054,0.6605763748509822,0.6341463414634146,0.026430033387567553,0.7435508263565115,0.7527472527472527,-0.009196426390741252,1.0,1.0,0.0,0.22041244422590914,0.2186165627478054,0.3356809374318512,,0.5474506560753414,3,2,0.42021267561409614;0.3641351304337329;0.22269500624772448,nan;0.4967462711793682;0.5981550409713146,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.2186165627478054,sens_dv_a_arm
g0_R2_to_R4,1,R2,R4,-0.1199672907945104,1.0,0.7205128205128205,0.2794871794871795,0.8990825688073395,0.3287671232876712,0.5703154455196683,0.8818181818181818,0.059782608695652176,0.8220355731225296,0.9908256880733946,0.994475138121547,-0.003649450048152425,1.0,1.0,0.0,1.0388111439816847,0.8220355731225296,1.1282624827649748,,,1,0,1.1282624827649748,nan,,0.8220355731225296,sens_dv_a_arm
g0_R3_to_R4,1,R3,R4,-0.0003050709453887,0.990909090909091,0.8179487179487179,0.17296037296037303,1.0,0.8273972602739726,0.17260273972602735,0.9099099099099099,0.016304347826086956,0.893605562083823,0.8807339449541285,0.058011049723756904,0.8227228952303716,0.9911504424778761,1.0,-0.008849557522123908,1.2390275113843316,0.893605562083823,1.3744964431297715,,,1,0,1.3744964431297715,nan,,0.893605562083823,sens_dv_a_arm
g0_R5_to_R4,1,R5,R4,-0.0164131866908263,0.9908256880733946,0.01282051282051282,0.9780051752528818,0.9272727272727272,0.03287671232876712,0.8943960149439601,0.8715596330275229,0.8369565217391305,0.03460311128839244,0.963302752293578,0.8425414364640884,0.12076131582948957,1.0,1.0,0.0,1.331247169041408,0.9780051752528818,0.9943694047624475,,,1,0,0.9943694047624475,nan,,0.9780051752528818,sens_dv_a_arm
g0_R6_to_R4,1,R6,R4,-0.0769691561358892,0.975,0.9794871794871794,-0.004487179487179471,0.5932203389830508,0.2821917808219178,0.311028558161133,0.3813559322033898,0.5407608695652174,-0.1594049373618276,0.45901639344262296,0.8121546961325967,-0.35313830268997376,1.0,1.0,0.0,0.4968656696267384,0.311028558161133,0.6572534687868512,1.382841611456686,1.382841611456686,1,1,0.6572534687868512,1.382841611456686,Light_T1;Light_XM;Sensor,0.35313830268997376,sens_dv_a_arm
g0_R7_to_R4,1,R7,R4,-0.2682100893114686,1.0,1.0,0.0,0.6890756302521008,0.29041095890410956,0.3986646713479913,0.7288135593220338,0.6059782608695652,0.12283529845246866,0.8083333333333333,0.505524861878453,0.3028084714548803,1.0,1.0,0.0,0.5154755097109367,0.3986646713479913,0.8994762423687163,1.9437242309233067,1.9437242309233067,1,1,0.8994762423687163,1.9437242309233067,Light_T1;Light_XM;Sensor,0.3986646713479913,sens_dv_a_arm
g0_R2_R3_to_R4,2,R2;R3,R4,-0.0027825391666073,0.9954545454545455,0.8589743589743589,0.13648018648018656,0.9495412844036697,0.7972602739726027,0.152281010431067,0.8958640458640459,0.024456521739130436,0.8714075241249154,0.9357798165137615,0.8480662983425414,0.08771351817122008,0.995575221238938,1.0,-0.004424778761061954,0.8993779297259554,0.8714075241249154,0.8886848645006581,,,2,0,0.8399427708393143;0.9374269581620018,nan;nan,|,0.8714075241249154,sens_dv_a_arm
g0_R2_R5_to_R4,2,R2;R5,R4,-0.0520964017650156,0.9954128440366973,0.7282051282051282,0.2672077158315691,0.9131776480400333,0.3863013698630137,0.5268762781770195,0.8766889074228523,0.09510869565217392,0.7815802117706784,0.9770642201834863,0.9972375690607734,-0.020173348877287167,1.0,1.0,0.0,0.979935287323615,0.7815802117706784,1.0227088570987481,,,2,0,1.063446219642539;0.9819714945549574,nan;nan,|,0.7815802117706784,sens_dv_a_arm
g0_R2_R6_to_R4,2,R2;R6,R4,-0.0418107329079577,0.9875,0.9615384615384616,0.02596153846153848,0.7461514538951952,0.5917808219178082,0.15437063197738699,0.6315870570107858,0.532608695652174,0.09897836135861182,0.7249210407580088,0.9779005524861878,-0.252979511728179,1.0,1.0,0.0,0.3135277385939745,0.15437063197738699,0.5147651694932114,,0.7992019963689924,2,1,0.5054545925087834;0.5240757464776394,nan;0.7992019963689924,|Light_T1;Light_XM,0.252979511728179,sens_dv_a_arm
g0_R2_R7_to_R4,2,R2;R7,R4,-0.034501383074856,1.0,0.982051282051282,0.017948717948717996,0.7940790995297202,0.5863013698630137,0.2077777296667065,0.8053158705701078,0.6358695652173914,0.16944630535271643,0.899579510703364,0.9751381215469613,-0.07555861084359738,1.0,1.0,0.0,0.27913239778240323,0.2077777296667065,0.37228472010974817,,0.8140684591147163,2,1,0.41505812158251415;0.3295113186369822,nan;0.8140684591147163,|Light_T1;Light_XM,0.2077777296667065,sens_dv_a_arm
g0_R3_R5_to_R4,2,R3;R5,R4,-0.014157534646805,0.9908673894912428,0.8538461538461538,0.13702123564508895,0.9636363636363636,0.8082191780821918,0.15541718555417183,0.8907347714687164,0.035326086956521736,0.8554086845121947,0.9220183486238532,0.12154696132596685,0.8004713872978864,0.995575221238938,1.0,-0.004424778761061954,1.1897173440241415,0.8554086845121947,1.3142057763468413,,,2,0,1.3147605083269243;1.3136510443667582,nan;nan,|,0.8554086845121947,sens_dv_a_arm
g0_R3_R6_to_R4,2,R3;R6,R4,-0.067596751355185,0.9829545454545454,0.9384615384615385,0.044493006993006956,0.7966101694915254,0.8547945205479452,-0.058184351056419836,0.6456329210566498,0.07065217391304347,0.5749807471436064,0.6698751691983758,0.5220994475138122,0.14777572168456354,0.995575221238938,1.0,-0.004424778761061954,0.5981848782370165,0.5749807471436064,0.8841513481348025,,1.0226865428320735,2,1,1.0345412801703038;0.7337614160993011,nan;1.0226865428320735,|Light_T1;Light_XM;Sensor,0.5749807471436064,sens_dv_a_arm
g0_R3_R7_to_R4,2,R3;R7,R4,-0.1244951461717649,0.9954545454545455,0.9743589743589743,0.021095571095571142,0.8445378151260504,0.8328767123287671,0.011661102797283274,0.8193617346159718,0.2907608695652174,0.5286008650507544,0.8445336391437309,0.6022099447513812,0.2423236943923497,0.995575221238938,1.0,-0.004424778761061954,0.5820139435629907,0.5286008650507544,0.7454016481138076,,1.174753255558373,2,1,0.8182420382194384;0.6725612580081768,nan;1.174753255558373,|Light_T1;Light_XM;Sensor,0.5286008650507544,sens_dv_a_arm
g0_R5_R6_to_R4,2,R5;R6,R4,-0.0159992762337646,0.9829128440366972,0.9641025641025641,0.01881027993413309,0.760246533127889,0.3561643835616438,0.4040821495662452,0.6264577826154564,0.8043478260869565,-0.17789004347150017,0.7111595728681005,0.8480662983425414,-0.13690672547444094,1.0,1.0,0.0,0.46262785181580235,0.4040821495662452,0.46505223686352015,,0.9519782874155114,2,1,0.4223152791664201;0.5077891945606202,nan;0.9519782874155114,|Light_T1;Light_XM;Sensor,0.4040821495662452,sens_dv_a_arm
g0_R5_R7_to_R4,2,R5;R7,R4,-0.0065659702413828,0.9954128440366973,0.9743589743589743,0.021053869677722936,0.808174178762414,0.4301369863013699,0.37803719246104417,0.8001865961747784,0.845108695652174,-0.04492209947739556,0.8858180428134557,0.8895027624309392,-0.0036847196174835117,1.0,1.0,0.0,0.38129641552518106,0.37803719246104417,0.33483071111520746,,0.8998938588559164,2,1,0.41207793107442536;0.25758349115598955,nan;0.8998938588559164,|Light_T1;Light_XM;Sensor,0.37803719246104417,sens_dv_a_arm
g0_R6_R7_to_R4,2,R6;R7,R4,-0.1146949536588036,0.9875,0.9974358974358974,-0.0099358974358974,0.6411479846175758,0.4520547945205479,0.1890931900970279,0.5550847457627118,0.6766304347826086,-0.12154568901989682,0.6336748633879782,0.6961325966850829,-0.06245773329710469,1.0,1.0,0.0,0.23351505212054563,0.1890931900970279,0.6332658241532719,1.591211799192152,1.591211799192152,2,2,0.7187798661558314;0.5477517821507124,1.5613635053471844;1.6210600930371193,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.1890931900970279,sens_dv_a_arm
g0_R2_R3_R5_to_R4,3,R2;R3;R5,R4,-0.0016709049438407,0.9939115929941619,0.8641025641025641,0.12980902889159773,0.9421184320266889,0.7808219178082192,0.1612965142184697,0.8877625749185382,0.11413043478260869,0.7736321401359295,0.944954128440367,0.8867403314917127,0.05821379694865425,0.9970501474926253,1.0,-0.002949852507374673,0.8029764538995533,0.7736321401359295,0.8165135715075085,,,3,0,0.7551569280841156;0.8523928385207485;0.8419909479176613,nan;nan;nan,||,0.7736321401359295,sens_dv_a_arm
g0_R2_R3_R6_to_R4,3,R2;R3;R6,R4,0.002522091119267,0.9886363636363636,0.9307692307692308,0.05786713286713285,0.83076763593013,0.7835616438356164,0.047205992094513594,0.7243613413104938,0.5108695652173914,0.21349177609310244,0.7768586754900486,0.861878453038674,-0.08501977754862544,0.9970501474926253,1.0,-0.002949852507374673,0.24164604987359112,0.21349177609310244,0.43311143337028585,,0.8520766743684123,3,1,0.3921951707586586;0.4781924287351957;0.4289467006170032,nan;nan;0.8520766743684123,||Light_T1;Light_XM;Sensor,0.21349177609310244,sens_dv_a_arm
g0_R2_R3_R7_to_R4,3,R2;R3;R7,R4,0.0014996669504299,0.9969696969696971,0.9717948717948718,0.025174825174825277,0.86271939968648,0.7753424657534247,0.08737693393305535,0.8401805503500418,0.529891304347826,0.31028924600221575,0.8932976554536188,0.8756906077348067,0.017607047718812163,0.9970501474926253,1.0,-0.002949852507374673,0.3238311695157461,0.31028924600221575,0.366696805504862,,0.9548063570084644,3,1,0.3505791512489837;0.43228287534379845;0.31722838992180374,nan;nan;0.9548063570084644,||Light_T1;Light_XM;Sensor,0.31028924600221575,sens_dv_a_arm
g0_R2_R5_R6_to_R4,3,R2;R5;R6,R4,0.0003802649162766,0.9886085626911315,0.9461538461538461,0.042454716537285386,0.8065252116877059,0.6328767123287671,0.17364849935893878,0.7115779156830314,0.6630434782608695,0.0485344374221619,0.8043816112698652,0.9419889502762431,-0.1376073390063779,1.0,1.0,0.0,0.23075436214766248,0.17364849935893878,0.37328477984732017,,0.8074773273070784,3,1,0.34322260513449876;0.3234599674809111;0.4531717669265505,nan;nan;0.8074773273070784,||Light_T1;Light_XM;Sensor,0.17364849935893878,sens_dv_a_arm
g0_R2_R5_R7_to_R4,3,R2;R5;R7,R4,0.0046697375691393,0.9969418960244649,0.9769230769230769,0.02001881910138803,0.8384769754440559,0.6136986301369863,0.22477834530706953,0.8273971247225794,0.7364130434782609,0.09098408124431856,0.9208205912334352,0.925414364640884,-0.00459377340744882,1.0,1.0,0.0,0.24336241170564946,0.22477834530706953,0.2849618651975875,,0.7470556223223708,3,1,0.31099362811257847;0.30972020513072535;0.2341717623494587,nan;nan;0.7470556223223708,||Light_T1;Light_XM;Sensor,0.22477834530706953,sens_dv_a_arm
g0_R2_R6_R7_to_R4,3,R2;R6;R7,R4,-0.0368752800137883,0.9916666666666667,0.982051282051282,0.009615384615384692,0.727126179347497,0.6410958904109589,0.08603028893653808,0.663995891114535,0.6793478260869565,-0.015351934972421488,0.7527251382831169,0.9668508287292817,-0.2141256904461648,1.0,1.0,0.0,0.23147172495199117,0.08603028893653808,0.3666560880712893,,0.7065282593169704,3,2,0.34904512345135646;0.47690413967869055;0.27401900108382093,nan;0.6599187260683977;0.7531377925655429,|Light_T1;Light_XM|Light_T1;Light_XM,0.2141256904461648,sens_dv_a_arm
g0_R3_R5_R6_to_R4,3,R3;R5;R6,R4,-0.1014193408029185,0.9855782596608286,0.9564102564102565,0.029168003250572117,0.8401643554185926,0.7863013698630137,0.05386298555557889,0.7209418250469408,0.48097826086956524,0.23996356417737558,0.767684363563443,0.6464088397790055,0.12127552378443751,0.9970501474926253,1.0,-0.002949852507374673,0.27577338533350215,0.23996356417737558,0.5518846368768332,,0.8667111761878038,3,1,0.6215258373808868;0.621416487549894;0.41271158569971866,nan;nan;0.8667111761878038,||Light_T1;Light_XM;Sensor,0.23996356417737558,sens_dv_a_arm
g0_R3_R5_R7_to_R4,3,R3;R5;R7,R4,-0.1060196629030357,0.9939115929941619,0.9666666666666667,0.0272449263274952,0.8721161191749426,0.7753424657534247,0.09677365342151789,0.8367610340864888,0.5353260869565217,0.3014349471299671,0.8841233435270133,0.6988950276243094,0.18522831590270383,0.9970501474926253,1.0,-0.002949852507374673,0.36781610078998966,0.3014349471299671,0.5147639774228668,,1.0141397638622072,3,1,0.5648259024709742;0.5644223225811961;0.4150437072164303,nan;nan;1.0141397638622072,||Light_T1;Light_XM;Sensor,0.3014349471299671,sens_dv_a_arm
g0_R3_R6_R7_to_R4,3,R3;R6;R7,R4,-0.1330620945279509,0.9886363636363636,0.9769230769230769,0.011713286713286752,0.7607653230783838,0.8493150684931506,-0.08854974541476679,0.6733598004784445,0.47282608695652173,0.20053371352192273,0.7160278905766949,0.6823204419889503,0.03370744858774466,0.9970501474926253,1.0,-0.002949852507374673,0.22211916278802007,0.20053371352192273,0.5030805247545765,,0.9862706782773255,3,2,0.6034976622658926;0.43509511024648506;0.47064880175135193,nan;0.9168742137120984;1.0556671428425526,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.20053371352192273,sens_dv_a_arm
g0_R5_R6_R7_to_R4,3,R5;R6;R7,R4,0.0008917797135884,0.9886085626911315,0.9794871794871794,0.00912138320395206,0.7365228988359597,0.473972602739726,0.26255029609623365,0.6605763748509822,0.8505434782608695,-0.18996710340988732,0.7435508263565115,0.850828729281768,-0.10727790292525652,1.0,1.0,0.0,0.3414848553680776,0.26255029609623365,0.3616843314705884,,0.8690934422966912,3,2,0.3617314168934233;0.497353396460447;0.2259681810578949,nan;0.8706525161851962;0.8675343684081861,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.26255029609623365,sens_dv_a_arm
